Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source
CCC,1281,±1,46.4,±1,1.78,4,94.22,2,Ar,555,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1210,±1,46.8,±1,1.78,4,94.22,2,Ar,1300,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1316,±1,44.8,±1,1.78,4,94.22,2,Ar,457,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1371,±1,44,±1,1.78,4,94.22,2,Ar,280,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1200,±1,45.7,±1,1.78,4,94.22,2,Ar,1543,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1432,±1,44.2,±1,1.78,4,94.22,2,Ar,158,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1249,±1,45.2,±1,1.78,4,94.22,2,Ar,910,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1554,±0.7,2.08,±1,0.888,4,95.112,1,Ar,268,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1432,±0.7,2.19,±1,0.888,4,95.112,1,Ar,1072,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1597,±0.7,1.94,±1,0.888,4,95.112,1,Ar,159,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1587,±0.7,1.92,±1,0.888,4,95.112,1,Ar,183,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1720,±0.7,1.97,±1,0.888,4,95.112,1,Ar,52,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1656,±0.7,1.95,±1,0.888,4,95.112,1,Ar,95,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1438,±0.7,2.28,±1,0.888,4,95.112,1,Ar,1003,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1408,±0.7,2.26,±1,0.888,4,95.112,1,Ar,1527,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1644,±0.7,2.18,±1,0.444,4,95.556,0.5,Ar,63,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
