Fuel,Primary Carbon,Secondary Carbon,Tertiary Carbon,Quaternary Carbon,T(K),T+AF8-Error(+ACU-),P(atm),P+AF8-Error(+ACU-),Fuel(+ACU-),Oxidizer(+ACU-),Diluant(+ACU-),Equv(phi),Diluant Type,Time(+A7w-s),Mode+AF8-of+AF8-measurement,Species+AF8-name,Species+AF8-measurement+AF8-Error,Measured+AF8-wavelength(nm),Shocktube+AF8-dia(cm),Research+AF8-group,Data+AF8-Source
CC(C)CCC(C)C,3,3,2,0,1433,NaN,2.94,NaN,0.32,4,95.68,1,Ar,485,Species,OH,NaN,306,14.3,Stanford,Branched+AF8-alkane
CC(C)CCC(C)C,3,3,2,0,1451,NaN,3.02,NaN,0.32,4,95.68,1,Ar,416,Species,OH,NaN,306,14.3,Stanford,Branched+AF8-alkane
CCCC,2,2,0,0,1405,+ALE-1,1.19,+ALE-1,1,6.5,92.5,1,Ar,415,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1405,+ALE-1,1.18,+ALE-1,1,6.5,92.5,1,Ar,420,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1409,+ALE-1,1.17,+ALE-1,1,6.5,92.5,1,Ar,390,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1447,+ALE-1,1.14,+ALE-1,1,6.5,92.5,1,Ar,244,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1478,+ALE-1,1.2,+ALE-1,1,6.5,92.5,1,Ar,171,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1483,+ALE-1,1.32,+ALE-1,1,6.5,92.5,1,Ar,161,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1407,+ALE-1,1.99,+ALE-1,1,6.5,92.5,1,Ar,297,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1400,+ALE-1,2.03,+ALE-1,1,6.5,92.5,1,Ar,335,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1445,+ALE-1,2.02,+ALE-1,1,6.5,92.5,1,Ar,186,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1454,+ALE-1,2,+ALE-1,1,6.5,92.5,1,Ar,170,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1415,+ALE-1,3.8,+ALE-1,1,6.5,92.5,1,Ar,189,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1399,+ALE-1,3.81,+ALE-1,1,6.5,92.5,1,Ar,243,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1433,+ALE-1,3.75,+ALE-1,1,6.5,92.5,1,Ar,151,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1468,+ALE-1,1.97,+ALE-1,1,6.5,92.5,1,Ar,150,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1499,+ALE-1,1.14,+ALE-1,1,6.5,92.5,1,Ar,151,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1505,+ALE-1,1.12,+ALE-1,1,6.5,92.5,1,Ar,140,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1557,+ALE-1,1.13,+ALE-1,1,6.5,92.5,1,Ar,87,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1561,+ALE-1,1.17,+ALE-1,0.5,3.25,96.25,1,Ar,131,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1513,+ALE-1,1.18,+ALE-1,0.5,3.25,96.25,1,Ar,186,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1478,+ALE-1,1.2,+ALE-1,0.5,3.25,96.25,1,Ar,275,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1532,+ALE-1,1.33,+ALE-1,0.5,3.25,96.25,1,Ar,156,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1546,+ALE-1,1.37,+ALE-1,0.5,3.25,96.25,1,Ar,136,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1433,+ALE-1,1.27,+ALE-1,0.5,3.25,96.25,1,Ar,475,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1432,+ALE-1,1.17,+ALE-1,2,13,85,1,Ar,179,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1490,+ALE-1,1.19,+ALE-1,2,13,85,1,Ar,100,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1385,+ALE-1,1.18,+ALE-1,2,13,85,1,Ar,353,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1434,+ALE-1,1.15,+ALE-1,2,13,85,1,Ar,180,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1455,+ALE-1,1.15,+ALE-1,2,13,85,1,Ar,149,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1517,+ALE-1,1.16,+ALE-1,2,13,85,1,Ar,83,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1389,+ALE-1,1.12,+ALE-1,1,13,86,0.5,Ar,204,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1422,+ALE-1,1.08,+ALE-1,1,13,86,0.5,Ar,131,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1385,+ALE-1,1.11,+ALE-1,1,13,86,0.5,Ar,206,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1412,+ALE-1,1.11,+ALE-1,1,13,86,0.5,Ar,149,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1453,+ALE-1,1.07,+ALE-1,1,13,86,0.5,Ar,96,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1352,+ALE-1,1.14,+ALE-1,1,13,86,0.5,Ar,307,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1666,+ALE-1,1.03,+ALE-1,1,3.25,95.75,2,Ar,177,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1627,+ALE-1,1.06,+ALE-1,1,3.25,95.75,2,Ar,220,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1541,+ALE-1,1.07,+ALE-1,1,3.25,95.75,2,Ar,441,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1734,+ALE-1,1.08,+ALE-1,1,3.25,95.75,2,Ar,105,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1618,+ALE-1,1.13,+ALE-1,1,3.25,95.75,2,Ar,218,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1577,+ALE-1,1.13,+ALE-1,1,3.25,95.75,2,Ar,304,Speceis,CH,+ALE-5,431,15.3,Stanford,Autoignition+AF8- n+AF8-Alkane / Horning+AF8-2001+AF8-thesis
CCCC,2,2,0,0,1531,NaN,2.16,NaN,0.05,0.325,99.625,1,Ar,260,Speceis,OH,+ALE-5,306.7,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCC,2,2,0,0,1598,NaN,2.06,NaN,0.05,0.325,99.625,1,Ar,144,Speceis,OH,+ALE-5,306.7,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCC,2,2,0,0,1761,NaN,2.02,NaN,0.05,0.325,99.625,1,Ar,40,Speceis,OH,+ALE-5,306.7,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCC,2,2,0,0,1253,+ALE-3,1.25,NaN,0.95,6.19,92.86,1,Ar,1791,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1332,+ALE-3,1.39,NaN,0.95,6.19,92.86,1,Ar,797,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1386,+ALE-3,1.49,NaN,0.95,6.19,92.86,1,Ar,485,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1450,+ALE-3,1.24,NaN,0.95,6.19,92.86,1,Ar,267,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1511,+ALE-3,1.23,NaN,0.95,6.19,92.86,1,Ar,155,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1585,+ALE-3,1.24,NaN,0.95,6.19,92.86,1,Ar,70,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1250,+ALE-3,1.24,NaN,0.95,6.19,92.86,1,Ar,1898,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1276,+ALE-3,1.23,NaN,0.95,6.19,92.86,1,Ar,1432,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1281,+ALE-3,5.46,NaN,0.95,6.19,92.86,1,Ar,814,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1355,+ALE-3,5.5,NaN,0.95,6.19,92.86,1,Ar,322,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1400,+ALE-3,5.3,NaN,0.95,6.19,92.86,1,Ar,199,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1477,+ALE-3,5.32,NaN,0.95,6.19,92.86,1,Ar,93,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1543,+ALE-3,5.42,NaN,0.95,6.19,92.86,1,Ar,46,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CCCC,2,2,0,0,1230,+ALE-3,5.44,NaN,0.95,6.19,92.86,1,Ar,1457,Speceis,CH,+ALE-2.36,430,11.5,Xi+IBk-an+AF8-Jiaotong,C1+AF8-C4+AF8-Alkanes
CC(C)CC,3,1,1,0,1300,+ALE-1,1.64,NaN,0.025,0.8,99.175,0.25,Ar,1679,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1399,+ALE-1,1.74,NaN,0.025,0.8,99.175,0.25,Ar,342,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1431,+ALE-1,1.74,NaN,0.025,0.8,99.175,0.25,Ar,215,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1507,+ALE-1,1.72,NaN,0.025,0.8,99.175,0.25,Ar,92,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1362,+ALE-1,1.82,NaN,0.05,0.8,99.15,0.5,Ar,1175,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1426,+ALE-1,1.81,NaN,0.05,0.8,99.15,0.5,Ar,468,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1460,+ALE-1,1.75,NaN,0.05,0.8,99.15,0.5,Ar,314,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1487,+ALE-1,1.71,NaN,0.05,0.8,99.15,0.5,Ar,254,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1556,+ALE-1,1.68,NaN,0.05,0.8,99.15,0.5,Ar,121,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1413,+ALE-1,1.74,NaN,0.1,0.8,99.1,1,Ar,1726,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1496,+ALE-1,1.75,NaN,0.1,0.8,99.1,1,Ar,619,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1517,+ALE-1,1.74,NaN,0.1,0.8,99.1,1,Ar,499,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1606,+ALE-1,1.68,NaN,0.1,0.8,99.1,1,Ar,191,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1708,+ALE-1,1.62,NaN,0.1,0.8,99.1,1,Ar,83,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1448,+ALE-1,4.68,NaN,0.1,0.8,99.1,1,Ar,556,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1576,+ALE-1,4.54,NaN,0.1,0.8,99.1,1,Ar,182,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1609,+ALE-1,5.41,NaN,0.1,0.8,99.1,1,Ar,96,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1635,+ALE-1,5.67,NaN,0.1,0.8,99.1,1,Ar,77,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1668,+ALE-1,4.09,NaN,0.1,0.8,99.1,1,Ar,57,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1726,+ALE-1,5.22,NaN,0.1,0.8,99.1,1,Ar,35,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1517,+ALE-1,1.7,NaN,0.2,0.8,99,2,Ar,1203,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1574,+ALE-1,1.69,NaN,0.2,0.8,99,2,Ar,731,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1672,+ALE-1,1.67,NaN,0.2,0.8,99,2,Ar,239,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1717,+ALE-1,1.59,NaN,0.2,0.8,99,2,Ar,181,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1426,+ALE-1,1.71,NaN,0.5,4,95.5,1,Ar,622,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1466,+ALE-1,1.69,NaN,0.5,4,95.5,1,Ar,400,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1534,+ALE-1,1.68,NaN,0.5,4,95.5,1,Ar,179,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1552,+ALE-1,1.62,NaN,0.5,4,95.5,1,Ar,162,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1342,+ALE-1,1.72,NaN,1,8,91,1,Ar,924,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1366,+ALE-1,1.75,NaN,1,8,91,1,Ar,747,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1393,+ALE-1,1.67,NaN,1,8,91,1,Ar,486,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1473,+ALE-1,1.56,NaN,1,8,91,1,Ar,198,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1310,+ALE-1,1.85,NaN,1.25,20,78.75,0.5,Ar,318,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1392,+ALE-1,1.81,NaN,1.25,20,78.75,0.5,Ar,109,Species,CH,+ALE-2,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1534,+ALE-1,1.68,NaN,0.5,4,95.5,1,Ar,235,Species,OH,+ALE-2,430,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1552,+ALE-1,1.62,NaN,0.5,4,95.5,1,Ar,212,Species,OH,+ALE-2,430,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1413,+ALE-1,1.74,NaN,0.1,0.8,99.1,1,Ar,1788,Species,OH,+ALE-2,430,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1517,+ALE-1,1.74,NaN,0.1,0.8,99.1,1,Ar,551,Species,OH,+ALE-2,430,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1606,+ALE-1,1.68,NaN,0.1,0.8,99.1,1,Ar,219,Species,OH,+ALE-2,430,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1708,+ALE-1,1.62,NaN,0.1,0.8,99.1,1,Ar,95,Species,OH,+ALE-2,430,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1609,+ALE-1,5.4,NaN,0.1,0.8,99.1,1,Ar,183,Species,OH,+ALE-2,430,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1635,+ALE-1,5.67,NaN,0.1,0.8,99.1,1,Ar,146,Species,OH,+ALE-2,430,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CC(C)CC,3,1,1,0,1726,+ALE-1,5.22,NaN,0.1,0.8,99.1,1,Ar,103,Species,OH,+ALE-2,430,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition
CCCCCCCCCC,2,8,0,0,1470, +ALE-1.5,1.23,NaN,0.2,3.1,96.7,1,Ar,180,Species,CH,+ALE-5,431,15.3,Stanford,Horning+AF8-2001+AF8-thesis / Autoignition+AF8- n+AF8-Alkane
CCCCCCCCCC,2,8,0,0,1445, +ALE-1.5,1.24,NaN,0.2,3.1,96.7,1,Ar,290,Species,CH,+ALE-5,431,15.3,Stanford,Horning+AF8-2001+AF8-thesis / Autoignition+AF8- n+AF8-Alkane
CCCCCCCCCC,2,8,0,0,1397, +ALE-1.5,1.26,NaN,0.2,3.1,96.7,1,Ar,480,Species,CH,+ALE-5,431,15.3,Stanford,Horning+AF8-2001+AF8-thesis / Autoignition+AF8- n+AF8-Alkane
CCCCCCCCCC,2,8,0,0,1456, +ALE-1.5,1.24,NaN,0.2,3.1,96.7,1,Ar,235,Species,CH,+ALE-5,431,15.3,Stanford,Horning+AF8-2001+AF8-thesis / Autoignition+AF8- n+AF8-Alkane
CCCCCCCCCC,2,8,0,0,1434, +ALE-1.5,1.23,NaN,0.2,3.1,96.7,1,Ar,320,Species,CH,+ALE-5,431,15.3,Stanford,Horning+AF8-2001+AF8-thesis / Autoignition+AF8- n+AF8-Alkane
CCCCCCCCCC,2,8,0,0,1516, +ALE-1.5,1.22,NaN,0.2,3.1,96.7,1,Ar,124,Species,CH,+ALE-5,431,15.3,Stanford,Horning+AF8-2001+AF8-thesis / Autoignition+AF8- n+AF8-Alkane
CCCCCCCCCC,2,8,0,0,1479, +ALE-1.5,2.19,NaN,0.03,0.465,99.505,1,Ar,375,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1525, +ALE-1.5,2.21,NaN,0.03,0.465,99.505,1,Ar,154,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1574, +ALE-1.5,2.12,NaN,0.03,0.465,99.505,1,Ar,119,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1661, +ALE-1.5,2.08,NaN,0.03,0.465,99.505,1,Ar,87,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1706, +ALE-1.5,2.15,NaN,0.03,0.465,99.505,1,Ar,37,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1462, +ALE-1.5,2.11,NaN,0.03,0.5817,99.3883,0.8,Ar,206,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1526, +ALE-1.5,2.03,NaN,0.03,0.5817,99.3883,0.8,Ar,83,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1602, +ALE-1.5,2.25,NaN,0.03,0.3875,99.5825,1.2,Ar,124,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1706, +ALE-1.5,2.17,NaN,0.03,0.3875,99.5825,1.2,Ar,43,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1357, +ALE-1.5,2.28,NaN,0.2,3.1,96.7,1,Ar,341,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1404, +ALE-1.5,2.2,NaN,0.2,3.1,96.7,1,Ar,238,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1327, +ALE-1.5,1.69,NaN,0.0334,0.813,99.1536,0.64,Ar,1099,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1382, +ALE-1.5,1.68,NaN,0.0358,0.813,99.1512,0.68,Ar,621,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1524, +ALE-1.5,1.61,NaN,0.0365,0.813,99.1505,0.7,Ar,144,Species,CH,+ALE-5,431,8.9,Stanford,n+AF8-Alkane+AF8-Oxidation
CCCCCCCCCC,2,8,0,0,1081, +ALE-2,5.14, +ALE-9.6,1.44,21,77.56,1.06,N2,1696,Species,CH, +ALE-9.6,430,15.3,Stanford,Haylett+AF8-2011+AF8-thesis
CCCCCCCCCC,2,8,0,0,1131, +ALE-2,4.87, +ALE-9.6,1.494,21,77.506,1.1,N2,1252,Species,CH, +ALE-9.6,430,15.3,Stanford,Haylett+AF8-2011+AF8-thesis
CCCCCCCCCC,2,8,0,0,1154, +ALE-2,5.15, +ALE-9.6,1.895,21,77.105,1.4,N2,921,Species,CH, +ALE-9.6,430,15.3,Stanford,Haylett+AF8-2011+AF8-thesis
