Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-2.2016,-0.6077,-0.5504,0.1519,3.3314,10.1354,0.8755449227225033,0.943199788495504
-2.1254,-0.6137,-0.5613,0.1592,3.5187,10.0147,0.8752855425841028,0.8269780790329195
-2.4913,-0.6454,-0.5393,0.1043,3.4569,10.7351,0.8751964060387251,0.8435133767425615
-2.1592,-0.6204,-0.5148,0.1036,3.1088,10.3005,0.8756136397209248,0.908592695695605
-1.8313,-0.5993,-0.527,0.1387,2.7799,9.7715,0.8759134592268976,0.8600371854908229
-1.7023,-0.6302,-0.4821,0.1309,2.4212,9.7568,0.8758505113732697,0.7167010223660384
-1.9182,-0.6321,-0.5067,0.1266,2.9730000000000003,9.9623,0.8729192584466448,0.6966073912388908
-2.3419,-0.6627,-0.5529,0.1386,2.8573,10.5011,0.8922437440744251,0.8868778551292771
-1.8772,-0.6251,-0.5327,0.1549,2.4728,9.8644,0.8781815886447719,0.8989361665770317
-1.9421,-0.6397,-0.4755,0.0518,2.0754,10.3382,0.878208953049725,0.9242845274310634
-1.7769,-0.6216,-0.5025,0.1188,2.4003,9.881,0.8744419883788455,0.9063017406878524
-1.9959,-0.6172,-0.5778,0.1847,2.9183,9.8399,0.8801116556226197,0.8414521012964618
-1.8055,-0.6177,-0.5189,0.1361,2.4446,9.8254,0.8767847945996026,0.7968776799366996
-1.7812,-0.6315,-0.5075,0.1219,2.0928,9.913,0.8788030984391523,0.7848754877075593
-1.8703,-0.611,-0.5206,0.1477,2.907,9.8005,0.8825719412921224,0.7759375743972916
-1.7648,-0.6334,-0.5375,0.1523,2.4933,9.7526,0.8833721516184067,0.5746827413483142
-1.8352,-0.6078,-0.5422,0.1582,2.6359,9.7325,0.8770762171455304,0.8458481588008459
-1.8766,-0.6216,-0.5331,0.1358,2.8497,9.8723,0.8756991105134194,0.8379144248582036
-1.8181,-0.6303,-0.4645,0.1067,2.2753,9.9843,0.8722689153166666,0.9245904901552144
-2.1543,-0.6417,-0.5576,0.1631,3.4054,10.1054,0.8790542287079822,0.8124089088127111
-1.9293,-0.6031,-0.5143,0.1244,2.9057,9.9257,0.8743048066536716,0.8352973916058739
-1.8933,-0.6333,-0.4959,0.0886,2.9899,10.0565,0.8702066639519404,0.7815793868174364
-1.7408,-0.6145,-0.5084,0.0985,2.7426,9.8154,0.8714377207127388,0.8993258032279511
-1.8709,-0.6563,-0.4614,0.1305,2.023,10.0701,0.8829869546852058,0.9420960845764332
-2.5944,-0.6619,-0.555,0.1461,4.2367,10.6502,0.8908393954946507,0.6976298973447095
-1.7971,-0.5947,-0.4854,0.0929,2.4382,9.9097,0.8732025940430894,0.8606727592850281
-2.0883,-0.6262,-0.5051,0.1092,2.9203,10.2319,0.8762855331638084,0.7143608849180033
-1.5786,-0.6051,-0.4895,0.1389,2.2018,9.5383,0.8737177028106209,0.7397956301447579
-1.7851,-0.6066,-0.5233,0.1367,2.5406,9.7625,0.8717460541626979,0.7464114804007285
-2.2081,-0.6477,-0.5698,0.1844,3.3731,10.1338,0.8824572006270599,0.7707042472306039
-1.9807,-0.5985,-0.5263,0.1273,3.0186,9.9627,0.8759818146632148,0.8772973940700781
-1.6631,-0.5919,-0.5151,0.1584,2.6299,9.4929,0.8706449071940809,0.9161083529150659
-1.8216,-0.6238,-0.5195,0.1421,2.7734,9.8019,0.8814948607310471,0.821496392991254
-1.8346,-0.6041,-0.5502,0.1532,2.6373,9.7479,0.8762762140213903,0.5807405533941175
-2.4914,-0.6413,-0.55,0.1182,3.6544,10.6284,0.8828365161052396,0.9120544702583142
-2.1352,-0.6633,-0.5692,0.1662,2.8938,10.153,0.8833940213958629,0.8526700150940651
-1.8628,-0.611,-0.511,0.1254,2.752,9.8677,0.8687950538613994,0.9440683328391806
-2.3816,-0.6137,-0.5308,0.1006,3.6152,10.5263,0.8716975839429868,0.8840744857820062
-1.6923,-0.6267,-0.5329999999999999,0.1555,2.293,9.6478,0.8794735101766056,0.7491203789409422
-2.0521,-0.6395,-0.5197,0.1304,2.9008,10.1384,0.8729309827415895,0.9342619467533558
-2.889,-0.6713,-0.504,0.055999999999999994,3.2881,11.425,0.888992890116483,0.9156926369704806
-2.0556,-0.6212,-0.545,0.1426,3.2095,10.054,0.8755841123456569,0.9104867992937328
-1.9853,-0.6448,-0.4892,0.1022,3.116,10.1764,0.8825857518968934,0.7380469870663448
-1.9252,-0.633,-0.5042,0.1124,2.7106,10.0512,0.8720554175583566,0.8706019560146446
-1.7312,-0.655,-0.4881,0.0978,1.4551,10.026,0.8901350749140877,0.7607109100157492
-1.9414,-0.6221,-0.5539,0.17,2.9421,9.8316,0.8747491209301185,0.8372122838553492
-1.6864,-0.6223,-0.5152,0.1296,2.0946,9.7774,0.8795665083165388,0.8755871791632981
-1.8185,-0.6279,-0.5055,0.1119,2.5005,9.9337,0.8723326554842948,0.6435948203998774
-1.9333,-0.6387,-0.518,0.1389,2.6156,10.0169,0.8823777137795067,0.7765172132006097
-1.9504,-0.589,-0.5434,0.1196,3.4205,9.889,0.8700053013348517,0.7736714946512933
-1.7404,-0.6262,-0.4882,0.0875,2.3779,9.9269,0.8757338922649275,0.8763983351281819
-1.9141,-0.6616,-0.4982,0.1117,2.1467,10.1499,0.8832911780525066,0.8535582122244935
-1.8536,-0.6063,-0.4891,0.1158,2.3222,9.9364,0.8764424656343274,0.8071196464289825
-1.7283,-0.6374,-0.5215,0.14300000000000002,2.4948,9.7528,0.8786736701891139,0.6095858246352373
-1.8398,-0.6357,-0.5206,0.1449,2.5512,9.8695,0.8811004352259824,0.8610673370021847
-2.0034,-0.612,-0.5293,0.1451,3.1343,9.9622,0.8728361102880969,0.7635448148354219
-1.7215,-0.6279,-0.4933,0.1027,2.1375,9.8824,0.8821294373149257,0.775443414844013
-1.7658,-0.6381,-0.4988,0.1156,2.0916,9.9075,0.8796989185558098,0.8448437253132604
-1.6152,-0.5973,-0.5157,0.1175,2.6105,9.5904,0.8617847669450707,0.9012397960892512
-1.7824,-0.593,-0.5156,0.1041,2.7665,9.7857,0.8723418009397892,0.5026605712528502
-1.7566,-0.6526,-0.5141,0.1506,2.2823,9.7986,0.8730447307895315,0.9288871412055908
-2.1784,-0.6447,-0.5246,0.122,2.7813,10.3417,0.8812107464297315,0.8691602807082737
-2.4707,-0.6638,-0.5768,0.1268,4.1011,10.6081,0.8762853854760938,0.8129813297173668
-1.646,-0.6402,-0.4668,0.1022,1.9621,9.84,0.8782423803505571,0.8330659120970735
-1.7258,-0.5997,-0.5005,0.1104,2.6233,9.7544,0.8657877210125062,0.8839741741388857
-1.8787,-0.643,-0.5053,0.1235,2.3753,10.0147,0.8849123468238969,0.8644507243907935
-1.7614,-0.6326,-0.5083,0.1371,2.6353,9.782,0.8685782651237323,0.9255227472190232
-2.1057,-0.6524,-0.5501,0.1653,3.0916,10.1094,0.8842082002739801,0.7780008776887711
-1.7565,-0.6424,-0.5028,0.1113,1.8635,9.9529,0.8752086435155769,0.7891793110596071
-1.7286,-0.617,-0.4979,0.1117,2.1202,9.8447,0.8798479176666069,0.7224721235889631
-1.8384,-0.6393,-0.4409,0.0368,2.3105,10.2427,0.8741407768597047,0.8297120877147567
-1.6551,-0.6274,-0.5125,0.13699999999999998,2.0639,9.7055,0.8766405360180822,0.8872166822735514
-2.2297,-0.6382,-0.5647,0.1458,3.3626,10.2538,0.8760829346681577,0.8459162074003951
-1.9725,-0.6386,-0.5496,0.1512,3.0779,9.966,0.8734116076662992,0.9022286605187768
-1.9351,-0.6374,-0.5276,0.1353,2.8029,9.9781,0.8783653718135641,0.8855213096623193
-2.4452,-0.6443,-0.5206,0.103,2.9760000000000004,10.7064,0.8834260032382525,0.6134921650378395
-2.059,-0.6248,-0.5186,0.1031,3.5818,10.1556,0.8693389681625402,0.7303151377905639
-2.2954,-0.6488,-0.5375,0.1309,2.719,10.4483,0.8840036052830867,0.8659983338258284
-1.9145,-0.6063,-0.5129,0.1189,2.7082,9.9512,0.8763020336832099,0.8927673602780201
-2.1782,-0.6238,-0.5105,0.0858,3.1339,10.3905,0.8750864410069892,0.8203275462130296
-1.7312,-0.6164,-0.5281,0.1361,2.3968,9.7301,0.8743505332257611,0.6877515050448507
-1.8538,-0.62,-0.517,0.1283,3.3959,9.8268,0.8752599585389025,0.8006394265670059
-1.8373,-0.6086,-0.5654,0.188,2.4879,9.6766,0.8844374435613173,0.6538643744031569
-1.9037,-0.6214,-0.5109,0.1328,3.3369,9.9108,0.8769750549349872,0.8443699838822494
-1.6803,-0.6337,-0.5318,0.1261,2.0182,9.7676,0.8753120854749223,0.7934456942936057
-1.8777,-0.615,-0.4967,0.0969,2.5984,10.0253,0.8773960346755256,0.8045250086679944
-1.6827,-0.6215,-0.5078,0.1148,2.1432,9.7869,0.8734124583701542,0.8744171192537431
-2.0238,-0.6426,-0.5026,0.0905,2.7274,10.2583,0.8715610220468233,0.8371700292162129
-1.7313,-0.6413,-0.4867,0.0979,2.0085,9.9655,0.8680338931508277,0.9253528050927182
-1.7046,-0.5993,-0.512,0.1506,2.6254,9.6049,0.8685569467478351,0.9082799284885494
-1.9105,-0.6115,-0.4929,0.0975,3.0243,10.014,0.8781313991698318,0.7453235994437819
-1.7557,-0.6099,-0.5002,0.1083,2.1279,9.8505,0.8666614131321592,0.9065377516072411
-1.7730000000000001,-0.6295,-0.5063,0.1397,1.7937,9.8738,0.8781087074187556,0.9136459287809796
-1.8085,-0.6134,-0.5168,0.1366,2.2058,9.8335,0.8817227374530808,0.8383034675844038
-1.8866,-0.6249,-0.5241,0.1367,2.7435,9.9449,0.8746296379571195,0.8354825939225222
-2.059,-0.6522,-0.5379,0.1665,3.343,10.0327,0.8835022358991521,0.8466724009893288
-1.8972,-0.6147,-0.5141,0.1335,2.9183,9.9178,0.865846057531487,0.912527621700942
-1.8992,-0.6623,-0.5112,0.1276,2.5072,10.0664,0.8858610472307894,0.7645906011152611
-1.6006,-0.6308,-0.4619,0.0887,1.9805,9.8177,0.8728088814080804,0.8184903374097869
-1.735,-0.6087,-0.5251,0.1644,2.3042,9.6376,0.8810079731176109,0.8606162837356979
-1.9725,-0.6204,-0.5273,0.1444,2.8074,9.9693,0.8735528672637667,0.8155667359088905
-1.924,-0.5979,-0.5309,0.1449,2.8728,9.8589,0.8794054436801371,0.8640743100430438
-1.5821,-0.6113,-0.4985,0.1281,2.6976,9.5681,0.8681264882225143,0.8491856116663363
-1.7898,-0.624,-0.519,0.1234,2.8548,9.8274,0.8675689396173178,0.9113625421079256
-1.7347,-0.6194,-0.4948,0.1008,2.6277,9.8422,0.8743267740530043,0.8886976315202123
-1.8441,-0.6113,-0.5467,0.1552,2.6168,9.7711,0.8680731037302988,0.89619989561633
-2.5747,-0.6732,-0.6082,0.1867,4.065,10.5315,0.8844626744402706,0.7936708234345362
-2.1466,-0.6398,-0.5181,0.0943,3.9669,10.3023,0.8776062550174252,0.6896816981583482
-2.227,-0.6551,-0.5434,0.1319,3.0676,10.3776,0.8827914867304439,0.8063149492678109
-2.3748,-0.6759,-0.5157,0.1007,3.1071,10.713,0.8760205918435023,0.8748877257825414
-1.7278,-0.6177,-0.5178,0.1541,2.4507,9.6791,0.8732427574427297,0.7051067409169115
-2.073,-0.6485,-0.5042,0.1252,2.438,10.2411,0.8845617760709924,0.7244817555406406
-1.9483,-0.6332,-0.5714,0.1995,2.7485,9.8029,0.8804942980794047,0.7893180177897069
-1.8327,-0.6201,-0.4941,0.1172,2.9923,9.8727,0.869527445668345,0.8290284203537006
-1.7026,-0.6323,-0.5061,0.1185,2.1516,9.8129,0.8732316483806121,0.8580256383301559
-1.9692,-0.6427,-0.5302,0.1196,2.3719,10.1308,0.8883490390795578,0.7831644516839495
-1.7289,-0.5887,-0.536,0.1412,2.5677,9.6204,0.8616478173109184,0.8741743101091818
-1.9678,-0.6055,-0.5124,0.0839,3.0351,10.1074,0.8757770023849931,0.8104222523604201
-1.7467,-0.6384,-0.5382,0.1905,2.5244,9.6202,0.8858772858213981,0.8238357511133008
-1.7851,-0.6172,-0.5084,0.1314,2.2673,9.8474,0.8751638819858509,0.8997728565820852
-1.8944,-0.5929,-0.5025,0.1231,3.2684,9.8561,0.8708191428342453,0.7394202191136163
-2.1978,-0.6341,-0.5429,0.1213,3.3443,10.2993,0.8803693078304908,0.7561092376159007
-1.9482,-0.6178,-0.4876,0.0826,2.7198,10.1499,0.8730052933857725,0.8077833541426516
-2.1566,-0.6014,-0.5353,0.1452,4.0965,10.052,0.8710089573775105,0.8637621274518783
-1.8848,-0.6033,-0.5537,0.1575,3.2688,9.725,0.8676642710461966,0.9195460684722112
-1.8062,-0.6169,-0.5279,0.1216,2.6099,9.8461,0.8748666576497726,0.8658540689363525
-2.0667,-0.6455,-0.5312,0.1376,2.9278,10.148,0.8882104148296533,0.6237444250502302
-1.8344,-0.614,-0.5247,0.1421,3.044,9.7546,0.8682530199064368,0.8471861163961316
-2.1372,-0.6432,-0.5705,0.18600000000000005,3.7201,9.996,0.8890552296937209,0.7463747897170471
-1.8702,-0.6134,-0.4689,0.0771,3.0442,10.0658,0.8805250531614799,0.8151538437058626
-1.7455,-0.6146,-0.5491,0.1869,2.5984,9.5787,0.8718734767974099,0.8980692306321104
-2.0355,-0.6209,-0.5412,0.1543,3.662,9.9324,0.8727042296744613,0.9202679132893248
-1.844,-0.6094,-0.5143,0.135,2.7474,9.8263,0.8814269361527379,0.8615946369632128
-1.8335,-0.669,-0.5009,0.1282,2.09,10.0417,0.8869148277087597,0.7859352615254888
-1.8269,-0.6182,-0.5114,0.1373,2.4131,9.8545,0.8739310421194636,0.9088316971286856
-2.134,-0.6843,-0.4471,0.0654,2.7068,10.5843,0.8793394646367708,0.9010368710554068
-1.7195,-0.643,-0.5039,0.1725,2.5779,9.6793,0.8791262080352817,0.8634888274470508
-2.0446,-0.6236,-0.5862,0.1961,2.9278,9.8623,0.8820393894124139,0.8505487885928963
-1.7773,-0.6158,-0.5469,0.168,2.5617,9.6859,0.8689384932002591,0.8282629300751033
-1.7602,-0.5955,-0.4884,0.0985,3.6645,9.7385,0.8641810610738779,0.851130085267652
-2.4766,-0.608,-0.5553,0.1223,3.8135,10.514000000000001,0.8781935640996128,0.9041119812375602
-1.7709,-0.6241,-0.5221,0.1662,2.6872,9.72,0.8722201953537769,0.9037351740649094
-2.0097,-0.6471,-0.5419,0.1361,2.7680000000000002,10.101,0.8773547157485299,0.8888611664678491
-1.9822,-0.6458,-0.5179,0.119,2.8039,10.1091,0.8827832366362326,0.8088841255895804
-1.9791,-0.628,-0.5437,0.1457,2.753,9.9893,0.879452199846787,0.7567031160129921
-1.9143,-0.634,-0.5518,0.1737,3.1606,9.8033,0.8807260981828369,0.7195489685414329
-1.886,-0.6676,-0.5026,0.1434,1.9465,10.0585,0.8860573743711406,0.8429596081002604
-1.8885,-0.6232,-0.5137,0.115,2.6321,9.9745,0.8787639470513059,0.5921423220072337
-2.01,-0.6524,-0.5355,0.1908,2.4462,9.9877,0.8955755515010106,0.7227605870535265
-2.0355,-0.6092,-0.4945,0.0484,2.4391,10.3387,0.8843260577872798,0.6954519190041261
-1.8517,-0.6249,-0.5042,0.1216,2.6012,9.9364,0.8829933005252508,0.6355889067698042
-1.8332,-0.6109,-0.5439,0.1514,2.9028,9.7313,0.8754942905575576,0.8223973879368492
-1.9548,-0.6642,-0.4335,0.0313,2.35,10.4742,0.8774707617654203,0.8414103683470866
-1.7156,-0.6176,-0.4965,0.1204,2.3812,9.774,0.8700468787528992,0.8271740942985332
-1.909,-0.6325,-0.5567,0.1684,2.7045,9.8244,0.8861035077111152,0.8455515316069755
-1.8153,-0.6175,-0.5034,0.095,2.5747,9.9444,0.8700647225556088,0.917009076929988
-1.8413,-0.6206,-0.5273,0.1415,2.4025,9.8477,0.8822090115923678,0.6737525282357262
-1.9427,-0.6059,-0.5162,0.1039,2.9671,10.0096,0.8762706247032553,0.841926606133408
-2.0931,-0.6151,-0.4926,0.0763,2.6493,10.3494,0.8818879916294808,0.8177634743835575
-1.8094,-0.6108,-0.5008,0.1121,2.5531,9.8714,0.8720977889396601,0.4259245754614213
-1.8376,-0.6345,-0.5064,0.1325,2.5488,9.9092,0.8804604584824482,0.8662684259020402
-1.8537,-0.6298,-0.5336,0.1329,2.6766,9.9026,0.8768006152111116,0.6177221531712604
-2.4709,-0.6391,-0.5535,0.1227,4.0389,10.5525,0.8822914383290695,0.89863145081886
-1.8013,-0.6326,-0.5363,0.1755,2.2475,9.7315,0.8832791813710288,0.6464725144722165
-1.8902,-0.6206,-0.5039,0.1112,2.6294,10.0044,0.8715564560489066,0.8629392499257732
-2.1203,-0.6455,-0.528,0.132,3.2903,10.2091,0.8827881172642688,0.7341601225468843
-1.745,-0.5785,-0.4914,0.0986,2.675,9.7745,0.8701929457850682,0.8391231821948222
-2.1734,-0.6162,-0.5281,0.13,3.5403,10.2007,0.8696430887785327,0.9153917926283354
-1.9928,-0.6385,-0.5033,0.1212,3.2666,10.0855,0.8785335358393337,0.8029384849323472
-1.7341,-0.6013,-0.5211,0.1034,2.3778,9.8153,0.8753528180378903,0.6903425556192502
-1.8597,-0.6284,-0.5155,0.1272,2.5233,9.9389,0.8828147338311424,0.8030659769291084
-1.8297,-0.6277,-0.5623,0.1475,2.1309,9.8434,0.8770567601692603,0.7982416512225204
-2.1456,-0.6052,-0.5079,0.0753,2.9205,10.3521,0.8852294597798411,0.7233987270280173
-2.2173,-0.6154,-0.4984,0.0915,3.3883,10.394,0.8799726625685492,0.843582888620761
-1.5407,-0.6207,-0.4923,0.1525,1.9419,9.515,0.8748113578213191,0.6712481404992925
-1.6067,-0.648,-0.4352,0.0592,1.5822,9.988,0.8714416584255618,0.8159315573587871
-2.0191,-0.619,-0.5454,0.1451,2.6912,10.0108,0.8771568928780042,0.8738975361875323
-1.8156,-0.6215,-0.4777,0.1015,2.3729,9.9672,0.8736291736902384,0.8659388137957181
-2.2279,-0.6476,-0.5754,0.1636,3.0672,10.2277,0.8844518274298706,0.9180699593515514
-1.7076,-0.6353,-0.5128,0.1269,2.2243,9.8007,0.8736261886953272,0.8333354940779012
-1.8444,-0.6276,-0.5252,0.124,2.5387,9.9039,0.8750739035804146,0.7505197335394174
-2.2196,-0.6347,-0.5785,0.1734,3.3368,10.1468,0.879002816344457,0.800429518600223
-1.5637,-0.6473,-0.4833,0.1103,2.3212,9.6884,0.8705115232608381,0.933515205151814
-1.935,-0.6298,-0.5374,0.1396,2.7123,9.9754,0.8757391204713896,0.9001584146169719
-1.8466,-0.6249,-0.5376,0.1581,2.7454,9.7865,0.8755327861297868,0.8536299080706372
-1.6554,-0.5861,-0.4705,0.0845,2.1146,9.7535,0.8756082656220481,0.8262627960238209
-2.1903,-0.6146,-0.5781,0.1617,4.5066,10.0065,0.8685907042598414,0.8885612203118528
-2.1205,-0.6357,-0.4912,0.0909,3.1094,10.3157,0.8751456646302797,0.8803195321867662
-1.8797,-0.617,-0.5358,0.1395,2.8965,9.8632,0.876720732014321,0.4015902283622936
-1.9239,-0.6274,-0.5437,0.1621,2.4343,9.8828,0.8839781262844241,0.7561260351184996
-1.7095,-0.5866,-0.5178,0.1489,2.9237,9.5579,0.8771263118093828,0.5643351186218184
-1.83,-0.6411,-0.5061,0.1302,3.0031,9.8813,0.8761415847113674,0.8006669404854975
-1.8753,-0.6087,-0.4791,0.0837,2.6305,10.0283,0.8852077457710259,0.6253283896786332
-1.9797,-0.6409,-0.5092,0.1571,2.4922,10.0456,0.8785362450649219,0.8965058758493515
-1.7445,-0.5822,-0.511,0.1133,2.7298,9.7015,0.8647083826921911,0.8255408054846394
-1.7401,-0.6132,-0.5132,0.1215,2.9084,9.7364,0.8720757830960179,0.8699183041479255
-2.0059,-0.6261,-0.4853,0.0768,2.2907,10.2659,0.8843784930596709,0.6676007162166845
-1.8924,-0.6251,-0.5345,0.1634,2.611,9.852,0.8792599139156695,0.8228862004731053
-2.0343,-0.6334,-0.4692,0.0672,2.5134,10.3323,0.8785555059196108,0.8598249923001384
-2.1154,-0.6292,-0.4949,0.0747,3.0578,10.3742,0.8709097486540143,0.8118261452831294
-1.7506,-0.6028,-0.5053,0.0953,2.5495,9.8271,0.8669837465321688,0.8208944098418158
-1.666,-0.6399,-0.5141,0.1443,2.2776,9.682,0.8767439828442103,0.7408778933345839
-2.3457,-0.654,-0.595,0.1852,3.3031,10.2821,0.887411635295848,0.7066243026792953
-1.8071,-0.6478,-0.5124,0.1712,2.3369,9.8052,0.8834448091747624,0.7942049828774106
-2.0069,-0.6014,-0.5877,0.198,3.1457,9.735,0.8717791957497575,0.9146425048157844
-2.0141,-0.6091,-0.5567,0.1415,3.5567,9.9168,0.8729183542103295,0.8532484381944812
-1.8780000000000001,-0.6256,-0.5191,0.1304,2.4353,9.9412,0.8756532872872098,0.807193893003994
-1.8748,-0.5861,-0.5402,0.1519,2.9941,9.7114,0.8780783873237535,0.8700174281703148
-1.6723,-0.6208,-0.5051,0.12,1.9666,9.7596,0.8795436029965991,0.7340028971463879
-1.6287,-0.6275,-0.5142,0.1632,1.7764,9.6254,0.8773925248945538,0.8372876901657775
-1.889,-0.6357,-0.5521,0.1743,3.3177,9.7612,0.8810400467374814,0.6660634546319505
-1.7759,-0.6366,-0.4919,0.1212,1.886,9.9365,0.8779617375836598,0.9431470741610279
-2.0453,-0.6335,-0.5721,0.2034,3.1443,9.8388,0.8839541636273397,0.8501446526212435
-1.8414,-0.6204,-0.5073,0.146,2.7446,9.8323,0.8819201503197492,0.8297151504942637
-2.286,-0.6117,-0.564,0.1553,4.4495,10.1601,0.8826795003513213,0.8093824941831275
-2.0255,-0.6223,-0.5075,0.0922,2.7456,10.2103,0.8701008884229364,0.9249984700898158
-1.5390000000000001,-0.5625,-0.4865,0.1164,2.9954,9.3876,0.8582814058983181,0.86148339000652
-1.8861,-0.6286,-0.5056,0.1174,2.264,10.0299,0.8781264333279131,0.8076443839030677
-1.8069,-0.6539,-0.4964,0.1622,2.7075,9.8239,0.8793600100859054,0.8017902477379182
-1.8637,-0.6261,-0.5519,0.1568,2.5012,9.8047,0.8769608197788669,0.7990049380366421
-1.7935,-0.6389,-0.5138,0.133,2.7772,9.8601,0.8720341496395596,0.7678772247253371
-1.5954,-0.6035,-0.4856,0.0907,2.0411,9.7211,0.8699003430499214,0.6862988181620979
-2.2381,-0.6387,-0.5729,0.1346,3.3243,10.2871,0.8866899400306225,0.7961166050942519
-1.7527,-0.6262,-0.5111,0.1264,1.9702,9.845,0.8783918408209304,0.8270761661662751
-1.6105,-0.6142,-0.4928,0.1426,1.8958,9.6345,0.8804698960206938,0.8029069927783232
-1.7371,-0.6208,-0.4955,0.1163,2.491,9.8153,0.8713739770007626,0.8371252823772342
-1.8681,-0.6548,-0.5104,0.1259,2.5954,9.9838,0.8787685344228723,0.9083945073175032
-1.3903,-0.6356,-0.4457,0.0862,1.6433,9.6286,0.8735725388770323,0.525381334203437
-1.6858,-0.6435,-0.4563,0.0936,2.1075,9.9225,0.8689346059732754,0.7759812266202204
-1.7667,-0.6196,-0.5142,0.1152,2.073,9.8727,0.8815526820840927,0.8425908883083828
-1.7056,-0.6017,-0.4916,0.0792,3.0585,9.7937,0.8684226466329158,0.8431471555251928
-1.8639,-0.6117,-0.5305,0.1303,2.8710000000000004,9.8536,0.8722488507728062,0.858178726603054
-2.1318,-0.6414,-0.5114,0.1167,2.6257,10.3239,0.8790988216520987,0.8369320961837269
-1.8819,-0.6256,-0.5397,0.155,2.9015,9.8158,0.8775540212469427,0.7970230930322912
-1.6655,-0.6168,-0.4697,0.0802,2.3025,9.8413,0.8667004346816798,0.776636353432935
-1.5256,-0.6358,-0.503,0.1563,1.6052,9.5532,0.8749389148715454,0.8225258849224877
-1.8321,-0.6142,-0.5203,0.1221,2.4452,9.8762,0.8730219033635018,0.8714770492440571
-2.1417,-0.6238,-0.541,0.16399999999999998,3.6942,10.0851,0.8807422511575421,0.813713631184785
-1.7829,-0.6273,-0.5095,0.11900000000000001,2.0115,9.9307,0.8745617477659013,0.9123787417299536
-2.1916,-0.6241,-0.5242,0.153,3.3457,10.1343,0.8778626589617088,0.7556990610369881
-1.7334,-0.6027,-0.5483,0.1757,2.4255,9.6103,0.8747795107910958,0.7460436303696865
-2.004,-0.5920000000000001,-0.5775,0.1694,3.1369,9.8165,0.8657564743467593,0.9315090258023982
-1.805,-0.6172,-0.5021,0.1169,2.4829,9.8795,0.8799386982727113,0.7469872262218604
-1.7719,-0.6328,-0.4779,0.1093,2.39,9.9308,0.8772964854525883,0.8418704468066237
-1.8364,-0.6343,-0.5304,0.1245,2.3467,9.9568,0.8834230782819514,0.4232511897267481
-1.9104,-0.6272,-0.4932,0.1069,3.1126,9.9834,0.872656843706258,0.937079112211435
-1.6380000000000001,-0.622,-0.4968,0.1674,2.5538,9.5447,0.8814654078450044,0.3963355178558525
-1.8784,-0.6211,-0.5123,0.1228,2.6298,9.9387,0.8713352865131617,0.8169451811488566
-2.6425,-0.6535,-0.5538,0.1147,3.885,10.8386,0.8817790789791152,0.6198680814063001
-1.716,-0.6041,-0.5163,0.1603,2.9508,9.564,0.8688680381008319,0.8819068670828825
-1.8332,-0.6184,-0.5478,0.1725,2.5635,9.717,0.8778799467118517,0.8452825281821736
-1.9095,-0.6362,-0.501,0.1051,1.9869,10.1189,0.8818903608457545,0.5644978422363279
-1.5938,-0.6186,-0.4659,0.1394,2.4108,9.5752,0.8796995585516992,0.6831215547559599
-1.5771,-0.6131,-0.485,0.119,2.2334,9.6119,0.8554306855861126,0.8922074937291778
-2.0228,-0.6053,-0.532,0.1387,2.7015,10.0204,0.8751441418272705,0.9229923658193774
-2.0433,-0.6196,-0.5176,0.1259,3.1219,10.088,0.8679903624088677,0.9164190175644146
-1.7035,-0.6068,-0.5049,0.1122,2.7760000000000002,9.7334,0.8695583035274465,0.6155655069432266
-1.5708,-0.5944,-0.4776,0.1473,2.2102,9.4774,0.8647630802084953,0.9127705923432416
-1.6796,-0.6162,-0.4422,0.0505,2.3409,9.9607,0.8653469480192075,0.882613410664946
-1.6212,-0.6078,-0.4842,0.1057,2.0957,9.7183,0.8707207061805932,0.8289383732766922
-1.6959,-0.6136,-0.5053,0.1276,2.2393,9.7132,0.8780597764611691,0.8185489383647391
-1.8739,-0.6238,-0.5174,0.1147,2.7824,9.9569,0.8754613896779824,0.7299151330557831
-1.8051,-0.6051,-0.5228,0.1372,2.7317,9.7465,0.8618938622877527,0.8893970347634097
-1.5687,-0.6486,-0.5169,0.17,2.2439,9.5386,0.8655911271934105,0.9042428604561784
-1.6981,-0.6614,-0.4328,0.0767,1.6964,10.0786,0.8715481868479291,0.8802023581936341
-1.717,-0.5946,-0.4946,0.1163,2.1547,9.7845,0.8848982237619523,0.7037600560985351
-2.0668,-0.6295,-0.5622,0.1527,2.8265,10.0573,0.8779705716179301,0.8292763876393583
-1.6947,-0.6335,-0.4915,0.114,1.9375,9.8374,0.874092809370977,0.8886665650199135
-2.1481,-0.6356,-0.5328,0.1435,3.98,10.1173,0.8759601327621793,0.7990857661695646
-1.7781,-0.6093,-0.5465,0.1777,2.6652,9.6119,0.8801045511580815,0.8901503704392751
-2.1345,-0.6334,-0.5275,0.1279,4.2097,10.134,0.8753238080278692,0.904429610181684
-1.9261,-0.6206,-0.551,0.1596,2.949,9.8574,0.8734433142329617,0.8698773237164349
-1.7089,-0.5947,-0.4801,0.0904,3.0968,9.7515,0.8588915860288014,0.9290331988296796
-2.4156,-0.6368,-0.5477,0.1479,3.688,10.4272,0.8840808331861114,0.8504820280161294
-1.9036,-0.6296,-0.5401,0.1522,2.5337,9.8842,0.8827177664058266,0.7328129847584716
